dictId,index,tier,term,base,level,definition,vocabPattern,matchSummary
vocab,3882,strong,planet,,A2,A planet is a large round thing in space.,an_term,[strong] term:planet (term_word)
vocab,3883,strong,plant,,A1,A plant is a living thing that grows in the ground.,an_term,[strong] term:plant (term_word)
vocab,3884,strong,plantation,,B2,A plantation is a big farm that only grows certain kinds of crops.,an_term,[strong] term:plantation (term_word)
vocab,3886,strong,plaster,,B1,if a part of someone's body is in plaster it has a hard cover around it to protect a broken bone.,if_term,[strong] term:plaster (term_word)
vocab,3887,strong,plaster,,B2,Plaster is a smooth paste that gets hard when it dries.,term_is,[strong] term:plaster (term_word)
vocab,3888,strong,plastic,,A2,Plastic is a material made by people.,term_is,[strong] term:plastic (term_word)
vocab,3889,strong,plate,,A1,A plate is a flat round thing that you put food on.,an_term,[strong] term:plate (term_word)
vocab,3890,strong,platform,,B2,"A platform is something that allows someone to tell a large number of people about an idea, product, etc.",an_term,[strong] term:platform (term_word)
vocab,3891,strong,plausible,,B2,Plausible means believable or reasonable.,term_means,[strong] term:plausible (term_word)
vocab,3893,strong,play,,A1,To play is to take part in an activity for enjoyment.,to_term,[strong] term:play (term_word)
vocab,3894,strong,player,,A2,A player is a person who takes part in a game.,an_term,[strong] term:player (term_word)
vocab,3895,strong,plea,,B2,A plea is a request that is urgent or emotional.,an_term,[strong] term:plea (term_word)
vocab,3896,strong,plead,,B2,To plead is to ask for something you want very badly.,to_term,[strong] term:plead (term_word)
vocab,3897,strong,pleasant,,A2,"If something is pleasant, you enjoy it.",if_term,[strong] term:pleasant (term_word)
vocab,3898,strong,please,,A1,Please is used to make a request polite.,term_is,[strong] term:please (term_word)
vocab,3899,strong,pleasure,,A2,Pleasure is a feeling of happiness or satisfaction.,term_is,[strong] term:pleasure (term_word)
vocab,3900,strong,pledge,,B2,To pledge means to make a promise to do something.,to_term,[strong] term:pledge (term_word)
vocab,3901,strong,plenty,,A2,"If you have plenty of something, there is a lot of it.",if_term,[strong] term:plenty (term_word)
vocab,3902,strong,plot,,B2,To plot is to make a secret plan to do something that is wrong or mean.,to_term,[strong] term:plot (term_word)
vocab,3903,strong,plow,,B2,A plow is a tool used for turning over soil.,an_term,[strong] term:plow (term_word)
vocab,3904,strong,pluck,,B2,To pluck means to pull something off.,to_term,[strong] term:pluck (term_word)
vocab,3905,strong,plug,,A2,A plug is a device used to connect an appliance to electricity.,an_term,[strong] term:plug (term_word)
vocab,3906,strong,plum,,B2,A plum is a sweet fruit with a smooth skin.,an_term,[strong] term:plum (term_word)
vocab,3907,strong,plumber,,B2,A plumber is a person who fixes pipes and water systems.,an_term,[strong] term:plumber (term_word)
vocab,3908,strong,plumbing,,B2,Plumbing is the system of pipes used in a home to supply water.,term_is,[strong] term:plumbing (term_word)
vocab,3909,strong,plunge,,B2,To plunge means to move down into something very quickly.,to_term,[strong] term:plunge (term_word)
vocab,3910,strong,plural,,B1,Plural means more than one.,term_means,[strong] term:plural (term_word)
vocab,3911,strong,plus,,A1,Plus means added to.,term_means,[strong] term:plus (term_word)
vocab,3912,strong,pneumonia,,B2,Pneumonia is a dangerous illness causing the lungs to fill with liquid.,term_is,[strong] term:pneumonia (term_word)
vocab,3913,strong,pocket,,A2,A pocket is a part of your clothing where you can keep things.,an_term,[strong] term:pocket (term_word)
vocab,3914,strong,poem,,B1,A poem is a short kind of writing.,an_term,[strong] term:poem (term_word)
vocab,3915,strong,poet,,B1,A poet is a person who writes poems.,an_term,[strong] term:poet (term_word)
vocab,3916,strong,poetry,,B2,Poetry is writing that expresses feelings in a creative way.,term_is,[strong] term:poetry (term_word)
vocab,3917,strong,poignant,,B2,"When something is poignant, it causes a very strong feeling of sadness.",,[strong] term:poignant (term_word)
vocab,3918,strong,point,,A1,A point is a specific spot or idea.,an_term,[strong] term:point (term_word)
vocab,3920,strong,poison,,B2,Poison is a substance that causes illness or death.,term_is,[strong] term:poison (term_word)
vocab,3921,strong,poke,,B2,To poke something is to push something quickly with your finger or a pointed object.,to_term,[strong] term:poke (term_word)
vocab,3922,strong,polar,,B2,Polar relates to the cold places on Earth’s north and south ends.,,[strong] term:polar (term_word)
vocab,3923,strong,pole,,B1,A pole is a long thin stick made of wood or metal that supports things.,an_term,[strong] term:pole (term_word)
vocab,3924,strong,police,,A1,The police are the people who enforce the law.,the_term,[strong] term:police (term_word)
vocab,3925,strong,policy,,B1,A policy is a rule.,an_term,[strong] term:policy (term_word)
vocab,3928,strong,polish,,B2,To polish something is to rub it in order to make it shiny.,to_term,[strong] term:polish (term_word)
vocab,3929,strong,polite,,B1,Polite shows a thoughtful and kind behavior.,,[strong] term:polite (term_word)
vocab,3930,strong,political,,B2,Political means relating to government or politics.,term_means,[strong] term:political (term_word)
vocab,3931,strong,politician,,B2,A politician is a person involved in politics.,an_term,[strong] term:politician (term_word)
vocab,3932,strong,politics,,B2,Politics is the activities associated with governing.,term_is,[strong] term:politics (term_word)
vocab,3933,strong,poll,,B2,A poll is a survey in which people give their opinions about important things.,an_term,[strong] term:poll (term_word)
vocab,3934,strong,pollutant,,B2,A pollutant is a substance that makes the air or water not safe for use.,an_term,[strong] term:pollutant (term_word)
vocab,3935,strong,pollute,,B2,"To pollute means to make air, water, or land dirty, unclean, or foul.",to_term,[strong] term:pollute (term_word)
vocab,3936,strong,pollution,,B2,Pollution is the presence of harmful substances in the environment.,term_is,[strong] term:pollution (term_word)
vocab,3937,strong,pond,,B2,A pond is a freshwater body that is smaller than a lake.,an_term,[strong] term:pond (term_word)
vocab,3938,strong,ponder,,B2,To ponder something is to think about it carefully.,to_term,[strong] term:ponder (term_word)
vocab,3940,strong,pony,,A2,A pony is a small horse.,an_term,[strong] term:pony (term_word)
vocab,3941,strong,pool,,A2,A pool is a small body of water.,an_term,[strong] term:pool (term_word)
vocab,3942,strong,poor,,B1,"When something is poor, it is not as good as it could or should be.",,[strong] term:poor (term_word)
vocab,3943,strong,pop,,A2,"To pop means to make a sudden, short sound.",to_term,[strong] term:pop (term_word)
vocab,3944,strong,popcorn,,A2,Popcorn is a snack made from heated corn kernels.,term_is,[strong] term:popcorn (term_word)
vocab,3945,strong,popular,,A2,A popular thing is liked by many people.,an_term,[strong] term:popular (term_word)
vocab,3946,strong,populated,,B2,a populated area has people living there.,an_term,[strong] term:populated (term_word)
vocab,3947,strong,population,,B2,A population is all the people living in an area.,an_term,[strong] term:population (term_word)
vocab,3948,strong,port,,B2,A port is a place where ships stop to load and unload things.,an_term,[strong] term:port (term_word)
vocab,3949,strong,portrait,,B2,A portrait is a painting or photograph of someone.,an_term,[strong] term:portrait (term_word)
vocab,3950,strong,portray,,B2,To portray something means to describe it or show it in a picture.,to_term,[strong] term:portray (term_word)
vocab,3951,strong,pose,,B2,To pose is to stay in one place without moving.,to_term,[strong] term:pose (term_word)
vocab,3952,strong,position,,B2,A position is a rank or role of someone in an organization or company.,an_term,[strong] term:position (term_word)
vocab,3953,strong,positive,,A2,"If something is positive, it is good.",if_term,[strong] term:positive (term_word)
vocab,3954,strong,possess,,B2,To possess something is to have it or own it.,to_term,[strong] term:possess (term_word)
vocab,3955,strong,possession,,B2,A possession is something that you own.,an_term,[strong] term:possession (term_word)
vocab,3956,strong,possibility,,B2,A possibility is something that might happen.,an_term,[strong] term:possibility (term_word)
vocab,3957,strong,possible,,A2,Possible means able to be done or happen.,term_means,[strong] term:possible (term_word)
vocab,3958,strong,post,,A2,To post means to put a letter in the mail.,to_term,[strong] term:post (term_word)
vocab,3960,strong,postpone,,B2,To postpone something is to make it happen later than planned.,to_term,[strong] term:postpone (term_word)
vocab,3961,strong,posture,,B2,A person’s posture is the manner in which they stand or sit.,,[strong] term:posture (term_word)
vocab,3962,strong,pot,,A2,"A pot is a deep, round metal container used for cooking.",an_term,[strong] term:pot (term_word)
vocab,3964,strong,potato,,A2,A potato is a starchy vegetable that grows underground.,an_term,[strong] term:potato (term_word)
vocab,3967,strong,potential,,B2,Potential means capable of being but not yet actual or real.,term_means,[strong] term:potential (term_word)
vocab,3968,strong,poultry,,B2,"Poultry is a bird, such as a chicken, that is used for meat and eggs.",term_is,[strong] term:poultry (term_word)
vocab,3969,strong,pound,,B1,To pound something is to hit it many times with a lot of force.,to_term,[strong] term:pound (term_word)
vocab,3970,strong,pour,,B1,To pour a liquid means to make it come out of a container.,to_term,[strong] term:pour (term_word)
vocab,3971,strong,poverty,,B2,Poverty is the state of being poor.,term_is,[strong] term:poverty (term_word)
vocab,3972,strong,powder,,B2,Powder is a dry substance in the form of very small grains.,term_is,[strong] term:powder (term_word)
vocab,3973,strong,power,,B1,Power is the ability to influence people or give them strong feelings.,term_is,[strong] term:power (term_word)
vocab,3974,strong,powerful,,B2,"If something is powerful, it has a strong effect.",if_term,[strong] term:powerful (term_word)
vocab,3975,strong,powerless,,B2,Powerless means without power or authority.,term_means,[strong] term:powerless (term_word)
vocab,3976,strong,practical,,B1,"If something is practical, it is useful.",if_term,[strong] term:practical (term_word)
vocab,3977,strong,practice,,B2,A practice is something that is done often or regularly.,an_term,[strong] term:practice (term_word)
vocab,3978,strong,practitioner,,B2,A practitioner is a doctor.,an_term,[strong] term:practitioner (term_word)
vocab,3981,strong,praise,,B2,To praise is to show that you like someone or something.,to_term,[strong] term:praise (term_word)
vocab,3982,strong,pray,,B2,To pray is to speak to God in order to ask for help or to give thanks.,to_term,[strong] term:pray (term_word)
vocab,3983,strong,preach,,B2,To preach is to talk about and promote a religious idea.,to_term,[strong] term:preach (term_word)
vocab,3984,strong,precaution,,B2,A precaution is an action that is meant to stop something bad from happening.,an_term,[strong] term:precaution (term_word)
vocab,3985,strong,precede,,B2,To precede something means to come before it.,to_term,[strong] term:precede (term_word)
vocab,3986,strong,precious,,B2,A precious thing is valuable and important.,an_term,[strong] term:precious (term_word)
vocab,3987,strong,precise,,B2,"If someone is precise, then they are exact and careful about their work.",if_term,[strong] term:precise (term_word)
vocab,3989,strong,prehistoric,,B2,"When something is prehistoric, it is from a time before written history.",,[strong] term:prehistoric (term_word)
vocab,3991,strong,prejudiced,,B2,Someone who is prejudiced has an unreasonable opinion or feeling about someone or something especially hatred or fear of a particular group of people.,,[strong] term:prejudiced (term_word)
vocab,3992,strong,preliminary,,B2,Preliminary describes something that happens before a more important event.,,[strong] term:preliminary (term_word)
vocab,3993,strong,premature,,B2,"If something is premature, then it is done too early or before the proper time.",if_term,[strong] term:premature (term_word)
vocab,3994,strong,premier,,B2,Premier means first in rank or importance.,term_means,[strong] term:premier (term_word)
vocab,3995,strong,premise,,B2,A premise is an idea on which something is based.,an_term,[strong] term:premise (term_word)
vocab,3996,strong,premium,,B2,A premium is a payment that is higher than average.,an_term,[strong] term:premium (term_word)
vocab,3997,strong,preparation,,B2,Preparation is the act of getting ready for something.,term_is,[strong] term:preparation (term_word)
vocab,3998,strong,prepare,,A2,To prepare means to make ready for something.,to_term,[strong] term:prepare (term_word)
vocab,3999,strong,preposition,,B2,A preposition is a word that shows the relationship between a noun and other words.,an_term,[strong] term:preposition (term_word)
vocab,4000,strong,prerecorded,,B2,prerecorded messages music television or radio programmes have been recorded so that they can be used later.,,[strong] term:prerecorded (term_word)
vocab,4001,strong,prescribe,,B2,if a doctor prescribes a drug or treatment they say you should have it.,,[strong] term:prescribes (term_word)
vocab,4002,strong,prescription,,B2,A prescription is permission from a doctor to get medicine.,an_term,[strong] term:prescription (term_word)
vocab,4003,strong,presence,,B2,Presence is when someone or something is present in a particular place.,term_is,[strong] term:presence (term_word)
vocab,4004,strong,present,,A2,Present means being in a particular place.,term_means,[strong] term:present (term_word)
vocab,4005,strong,presently,,B2,"If something happens presently, it is happening right now.",if_term,[strong] term:presently (term_word)
vocab,4006,strong,preserve,,B2,To preserve is to protect something from harm.,to_term,[strong] term:preserve (term_word)
vocab,4007,strong,president,,A2,A president is the leader of a country or organization.,an_term,[strong] term:president (term_word)
vocab,4008,strong,press,,A2,To press is to push down on something.,to_term,[strong] term:press (term_word)
vocab,4009,strong,pressure,,B2,Pressure is what you apply to make someone do something.,term_is,[strong] term:pressure (term_word)
vocab,4010,strong,prestige,,B2,"If a person has prestige, people admire or respect them.",if_term,[strong] term:prestige (term_word)
vocab,4012,strong,pretend,,B2,To pretend means to make believe something is real.,to_term,[strong] term:pretend (term_word)
vocab,4013,strong,pretty,,A2,Pretty means attractive or pleasant to look at.,term_means,[strong] term:pretty (term_word)
vocab,4014,strong,prevail,,B2,To prevail means to be accepted or very common.,to_term,[strong] term:prevail (term_word)
vocab,4015,strong,prevalent,,B2,"When something is prevalent, it is common.",,[strong] term:prevalent (term_word)
vocab,4017,strong,prevent,,B1,To prevent something is to stop it from happening.,to_term,[strong] term:prevent (term_word)
vocab,4019,strong,preview,,B2,A preview is an opportunity to see something before it is available to the public.,an_term,[strong] term:preview (term_word)
vocab,4020,strong,previous,,B1,"If something is previous, then it happened earlier in time or order.",if_term,[strong] term:previous (term_word)
vocab,4021,strong,prey,,B2,Prey is an animal that is hunted by another animal.,term_is,[strong] term:prey (term_word)
vocab,4022,strong,price,,A1,The price is the amount of money needed to pay for something.,the_term,[strong] term:price (term_word)
vocab,4024,strong,pride,,B2,Pride is a feeling of happiness about oneself or one’s things.,term_is,[strong] term:pride (term_word)
vocab,4025,strong,priest,,B2,A priest is a person trained to perform religious duties.,an_term,[strong] term:priest (term_word)
vocab,4026,strong,primarily,,B2,Primarily means mainly or mostly.,term_means,[strong] term:primarily (term_word)
vocab,4027,strong,primary,,B1,"If something is primary, it is the most important thing.",if_term,[strong] term:primary (term_word)
vocab,4028,strong,primate,,B2,"A primate is a type of mammal that includes monkeys, apes, and humans.",an_term,[strong] term:primate (term_word)
vocab,4031,strong,prince,,A2,A prince is the son of a king.,an_term,[strong] term:prince (term_word)
vocab,4032,strong,princess,,A2,A princess is the daughter of a king.,an_term,[strong] term:princess (term_word)
vocab,4033,strong,principal,,B2,A principal is a person in charge of a school.,an_term,[strong] term:principal (term_word)
vocab,4034,strong,principle,,B2,A principle is a belief about the correct way to behave.,an_term,[strong] term:principle (term_word)
vocab,4035,strong,print,,B1,To print something is to put it onto paper.,to_term,[strong] term:print (term_word)
vocab,4036,strong,prior,,B1,"When something happened prior to something else, it happened earlier.",,[strong] term:prior (term_word)
vocab,4038,strong,priority,,B2,A priority is something that is more important than other things.,an_term,[strong] term:priority (term_word)
vocab,4039,strong,prison,,B2,A prison is a place where criminals are kept.,an_term,[strong] term:prison (term_word)
vocab,4040,strong,prison reform,,C1,changes intended to make the prison system fairer or more effective,,[strong] term:prison (term_word)
vocab,4041,strong,prisoner,,B2,A prisoner is someone who is taken by force and kept somewhere.,an_term,[strong] term:prisoner (term_word)
vocab,4042,strong,privacy,,B2,Privacy is the state of being happily away from other people.,term_is,[strong] term:privacy (term_word)
vocab,4043,strong,private,,A2,"If something is private, it is only used by one person or group.",if_term,[strong] term:private (term_word)
vocab,4045,strong,privilege,,B2,A privilege is a special right given only to a certain person or group of people.,an_term,[strong] term:privilege (term_word)
vocab,4047,strong,prize,,A2,A prize is something of value that is given to the winner.,an_term,[strong] term:prize (term_word)
vocab,4048,strong,probably,,A2,"If something will probably happen, it is likely to happen.",if_term,[strong] term:probably (term_word)
vocab,4049,strong,probe,,B2,To probe into something means to ask questions to discover facts about it.,to_term,[strong] term:probe (term_word)
vocab,4050,strong,problem,,A1,A problem is a situation when something goes wrong.,an_term,[strong] term:problem (term_word)
vocab,4051,strong,procedure,,B2,A procedure is a way of doing something.,an_term,[strong] term:procedure (term_word)
vocab,4052,strong,proceed,,B1,To proceed is to go somewhere or to continue doing something.,to_term,[strong] term:proceed (term_word)
vocab,4053,strong,process,,B1,A process is the steps to take to do something.,an_term,[strong] term:process (term_word)
vocab,4054,strong,proclaim,,B2,To proclaim something means to say it in public.,to_term,[strong] term:proclaim (term_word)
vocab,4055,strong,produce,,B1,To produce something is to make or grow it.,to_term,[strong] term:produce (term_word)
vocab,4056,strong,product,,A2,A product is something grown or made in a factory in order to be sold.,an_term,[strong] term:product (term_word)
vocab,4057,strong,profession,,B1,A profession is a person’s job.,an_term,[strong] term:profession (term_word)
vocab,4058,strong,professional,,B1,"If something is professional, it deals with work that uses special skills.",if_term,[strong] term:professional (term_word)
vocab,4059,strong,professor,,A2,A professor is a person who teaches in college.,an_term,[strong] term:professor (term_word)
vocab,4060,strong,proficient,,B2,Proficient means able to do something well.,term_means,[strong] term:proficient (term_word)
vocab,4061,strong,profile,,B2,"A profile is an outline of a face, usually as seen from the side.",an_term,[strong] term:profile (term_word)
vocab,4062,strong,profit,,B1,A profit is the extra money you make when you sell something.,an_term,[strong] term:profit (term_word)
vocab,4063,strong,profound,,B2,Profound means deep or very intelligent.,term_means,[strong] term:profound (term_word)
vocab,4065,strong,program,,A2,A program is a set of instructions for a computer.,an_term,[strong] term:program (term_word)
vocab,4069,strong,prohibit,,B2,To prohibit something means to not allow it.,to_term,[strong] term:prohibit (term_word)
vocab,4071,strong,project,,A2,A project is a type of work that you do for school or a job.,an_term,[strong] term:project (term_word)
vocab,4072,strong,prolong,,B2,To prolong means to make something last for a longer time.,to_term,[strong] term:prolong (term_word)
vocab,4073,strong,prominent,,B2,"When something is prominent, it is important and well known.",,[strong] term:prominent (term_word)
vocab,4074,strong,promise,,A2,A promise is a declaration that something will happen.,an_term,[strong] term:promise (term_word)
vocab,4075,strong,promote,,B1,To promote someone means to raise them to a higher position or rank.,to_term,[strong] term:promote (term_word)
vocab,4081,strong,pronounce,,B2,To pronounce is to say the sounds of letters or words.,to_term,[strong] term:pronounce (term_word)
vocab,4082,strong,proof,,B2,Proof is a fact that shows something is real.,term_is,[strong] term:proof (term_word)
vocab,4083,strong,propel,,B2,To propel something means to push or move it somewhere.,to_term,[strong] term:propel (term_word)
vocab,4084,strong,proper,,B1,"If something is proper, it is right.",if_term,[strong] term:proper (term_word)
vocab,4085,strong,property,,B2,Property is something that is owned.,term_is,[strong] term:property (term_word)
vocab,4086,strong,prophecy,,B2,A prophecy is a prediction about what will happen in the future.,an_term,[strong] term:prophecy (term_word)
vocab,4087,strong,proponent,,B2,A proponent is a person who supports an idea or a plan.,an_term,[strong] term:proponent (term_word)
vocab,4089,strong,proposal,,B2,A proposal is a plan or suggestion.,an_term,[strong] term:proposal (term_word)
vocab,4090,strong,propose,,B1,To propose something is to say that it should be done.,to_term,[strong] term:propose (term_word)
vocab,4091,strong,propulsion,,B2,Propulsion is the force that moves something forward.,term_is,[strong] term:propulsion (term_word)
vocab,4092,strong,prosecute,,B2,To prosecute someone means to take legal action against them.,to_term,[strong] term:prosecute (term_word)
vocab,4094,strong,prospect,,B2,A prospect is a possibility that something will happen.,an_term,[strong] term:prospect (term_word)
vocab,4096,strong,prosper,,B2,To prosper is to be successful or make a lot of money.,to_term,[strong] term:prosper (term_word)
vocab,4097,strong,protect,,A2,To protect someone is to stop them from getting hurt.,to_term,[strong] term:protect (term_word)
vocab,4098,strong,protein,,B2,Protein is a substance that is necessary for the body to grow and be strong.,term_is,[strong] term:protein (term_word)
vocab,4099,strong,protest,,B2,To protest means to express disagreement or objection.,to_term,[strong] term:protest (term_word)
vocab,4100,strong,protocol,,B2,Protocol is a system of rules and customs that guides how things are done.,term_is,[strong] term:protocol (term_word)
vocab,4101,strong,proud,,A2,People who feel proud are happy about what they have done.,,[strong] term:proud (term_word)
vocab,4102,strong,prove,,B1,To prove something is to show that it is true.,to_term,[strong] term:prove (term_word)
vocab,4103,strong,provide,,B1,To provide something means to supply it.,to_term,[strong] term:provide (term_word)
vocab,4104,strong,province,,B2,A province is an area that is controlled by a country.,an_term,[strong] term:province (term_word)
vocab,4105,strong,provision,,B2,The provision of something is the act of giving it to people in need or want.,the_term,[strong] term:provision (term_word)
vocab,4107,strong,provisional,,C1,If an arrangement is provisional the people involved have not yet said that they definitely want to do it.,if_term,[strong] term:provisional (term_word)
vocab,4108,strong,provoke,,B2,To provoke someone means to annoy them on purpose to cause violence.,to_term,[strong] term:provoke (term_word)
vocab,4109,strong,proximity,,B2,"Proximity is closeness in time, space, or relationships.",term_is,[strong] term:proximity (term_word)
vocab,4110,strong,psychiatric,,B2,"If something is psychiatric, then it is related to mental illness or its treatment.",if_term,[strong] term:psychiatric (term_word)
vocab,4111,strong,psychiatry,,B2,Psychiatry is the study and treatment of mental illness.,term_is,[strong] term:psychiatry (term_word)
vocab,4112,strong,psychic,,B2,"When someone is psychic, they know what will happen or what people think.",,[strong] term:psychic (term_word)
vocab,4113,strong,psychological,,B2,Psychological means relating to the mind.,term_means,[strong] term:psychological (term_word)
vocab,4114,strong,psychology,,B2,Psychology involves the study of how the brain affects our thought and actions.,,[strong] term:psychology (term_word)
vocab,4115,strong,psychotic,,B2,"If someone is psychotic, they have a very serious mental illness.",if_term,[strong] term:psychotic (term_word)
vocab,4116,strong,pub,,B2,A pub is a place where alcoholic drinks are sold.,an_term,[strong] term:pub (term_word)
vocab,4117,strong,public,,A2,"If something is public, it is meant for everyone to use.",if_term,[strong] term:public (term_word)
vocab,4119,strong,publication,,B2,"A publication is something printed, like a newspaper or book.",an_term,[strong] term:publication (term_word)
vocab,4120,strong,publicity,,B2,Publicity is public attention given to someone or something by the media.,term_is,[strong] term:public (term_word)
vocab,4121,strong,publicize,,B2,To publicize is to make something get a lot of attention.,to_term,[strong] term:publicize (term_word)
vocab,4122,strong,publish,,B1,To publish a book is to get it printed and ready to sell.,to_term,[strong] term:publish (term_word)
vocab,4123,strong,pudding,,A2,"Pudding is a sweet, soft dessert.",term_is,[strong] term:pudding (term_word)
vocab,4124,strong,puddle,,B1,A puddle is a pool of liquid on the ground.,an_term,[strong] term:puddle (term_word)
vocab,4125,strong,puff,,B2,A puff is a little bit of smoke or steam.,an_term,[strong] term:puff (term_word)
vocab,4126,strong,pull,,A1,To pull is to hold onto something to move it toward you.,to_term,[strong] term:pull (term_word)
vocab,4127,strong,pump,,B2,A pump is a machine that moves liquids or gases.,an_term,[strong] term:pump (term_word)
vocab,4128,strong,pumpkin,,A2,"A pumpkin is a large, round orange vegetable.",an_term,[strong] term:pumpkin (term_word)
vocab,4130,strong,punch,,B2,To punch is to hit with a fist.,to_term,[strong] term:punch (term_word)
vocab,4132,strong,punctual,,B2,"When someone is punctual, they do something or arrive at the right time.",,[strong] term:punctual (term_word)
vocab,4133,strong,punish,,B1,To punish means to make someone suffer for breaking the rules or laws.,to_term,[strong] term:punish (term_word)
vocab,4134,strong,punishment,,B2,A punishment is something that one must endure for any wrongdoing.,an_term,[strong] term:punishment (term_word)
vocab,4135,strong,pup,,B2,A pup is a young dog.,an_term,[strong] term:pup (term_word)
vocab,4136,strong,puppet,,B2,A puppet is a doll moved by strings or hands.,an_term,[strong] term:puppet (term_word)
vocab,4137,strong,puppy,,A2,A puppy is a young dog.,an_term,[strong] term:puppy (term_word)
vocab,4138,strong,purchase,,B2,To purchase means to buy something.,to_term,[strong] term:purchase (term_word)
vocab,4139,strong,pure,,B2,A pure thing is very clear and beautiful.,an_term,[strong] term:pure (term_word)
vocab,4140,strong,purple,,A1,Purple is a color between blue and red.,term_is,[strong] term:purple (term_word)
vocab,4141,strong,purpose,,B1,A purpose is the reason that you do something.,an_term,[strong] term:purpose (term_word)
vocab,4142,strong,purse,,B2,"A purse is a bag in which women keep money, makeup, keys, etc.",an_term,[strong] term:purse (term_word)
vocab,4143,strong,pursue,,B2,To pursue is to chase or follow someone or something.,to_term,[strong] term:pursue (term_word)
vocab,4144,strong,pursuit,,B2,"When you are in pursuit of something, you are chasing it.",,[strong] term:pursuit (term_word)
vocab,4145,strong,push,,A1,To push is to move something away from you.,to_term,[strong] term:push (term_word)
vocab,4146,strong,put,,A1,To put is to place something in a particular position.,to_term,[strong] term:put (term_word)
vocab,4147,strong,puzzle,,B1,A puzzle is something that is hard to understand.,an_term,[strong] term:puzzle (term_word)
vocab,4148,strong,pyramid,,B2,A pyramid is a structure with a square base and triangular sides.,an_term,[strong] term:pyramid (term_word)
vocab,4149,strong,quaint,,B2,Quaint means attractively old-fashioned.,term_means,[strong] term:quaint (term_word)
vocab,4150,strong,qualify,,B2,To qualify is to have or do things that are needed for something.,to_term,[strong] term:qualify (term_word)
vocab,4151,strong,quality,,B1,The quality of something is how good it is.,the_term,[strong] term:quality (term_word)
vocab,4153,strong,quantity,,B2,A quantity is a certain amount of something.,an_term,[strong] term:quantity (term_word)
vocab,4154,strong,quarrel,,B2,To quarrel is to argue or fight.,to_term,[strong] term:quarrel (term_word)
vocab,4155,strong,quarter,,A2,A quarter is 1/4 or 25% of something.,an_term,[strong] term:quarter (term_word)
vocab,4157,strong,queen,,A1,A queen is a female ruler of a country.,an_term,[strong] term:queen (term_word)
vocab,4161,strong,quest,,B2,A quest is a long search for something.,an_term,[strong] term:quest (term_word)
vocab,4162,strong,question,,A1,A question is a sentence that asks for information.,an_term,[strong] term:question (term_word)
vocab,4163,strong,queue,,B2,A queue is a line of people waiting.,an_term,[strong] term:queue (term_word)
vocab,4165,strong,quick,,A2,Quick means fast or rapid.,term_means,[strong] term:quick (term_word)
vocab,4166,strong,quiet,,A1,"If something is quiet, it does not make much sound.",if_term,[strong] term:quiet (term_word)
vocab,4167,strong,quilt,,B2,A quilt is a warm bed covering.,an_term,[strong] term:quilt (term_word)
vocab,4168,strong,quit,,B1,To quit something means to stop doing it.,to_term,[strong] term:quit (term_word)
vocab,4169,strong,quite,,A2,Quite means that something is a certain way completely or very much.,term_means,[strong] term:quite (term_word)
vocab,4170,strong,quote,,B2,"A quote is what someone has said, including saying how much a piece of work will cost.",an_term,[strong] term:quote (term_word)
vocab,4171,strong,rabbit,,A1,A rabbit is a small animal with long ears that lives in a hole in the ground.,an_term,[strong] term:rabbit (term_word)
vocab,4172,strong,race,,A1,A race is a contest to see who is the fastest.,an_term,[strong] term:race (term_word)
vocab,4173,strong,racial,,B2,"If something is racial, then it is related to a race or races.",if_term,[strong] term:racial (term_word)
vocab,4174,strong,rack,,B2,A rack is an object with shelves that holds things.,an_term,[strong] term:rack (term_word)
vocab,4175,strong,radar,,B2,Radar is a system that detects objects using radio waves.,term_is,[strong] term:radar (term_word)
vocab,4176,strong,radiate,,B2,To radiate means to send out energy or heat.,to_term,[strong] term:radiate (term_word)
vocab,4177,strong,radiation,,B2,Radiation is energy that comes from a source.,term_is,[strong] term:radiation (term_word)
vocab,4178,strong,radical,,B2,A radical change or way of doing something is new and very different from the usual way.,an_term,[strong] term:radical (term_word)
vocab,4179,strong,radio,,A2,A radio is a device that receives sound signals.,an_term,[strong] term:radio (term_word)
vocab,4180,strong,radioactive,,B2,"If something is radioactive, then it lets out, or is related to, radiation.",if_term,[strong] term:radioactive (term_word)
vocab,4181,strong,radish,,B2,"A radish is a small, red, spicy vegetable.",an_term,[strong] term:radish (term_word)
vocab,4182,strong,raft,,B2,A raft is a flat kind of boat.,an_term,[strong] term:raft (term_word)
vocab,4183,strong,rag,,B2,A rag is a small towel.,an_term,[strong] term:rag (term_word)
vocab,4184,strong,rage,,B2,Rage is a very angry feeling.,term_is,[strong] term:rage (term_word)
vocab,4185,strong,raid,,B2,To raid is to attack a place in a short time in order to cause damage.,to_term,[strong] term:raid (term_word)
vocab,4186,strong,rail,,B2,A rail is a system of tracks on which trains travel.,an_term,[strong] term:rail (term_word)
vocab,4187,strong,railroad,,B2,A railroad is a track for trains.,an_term,[strong] term:railroad (term_word)
vocab,4188,strong,rain,,A1,Rain is water falling from the sky.,term_is,[strong] term:rain (term_word)
vocab,4189,strong,rainbow,,A2,A rainbow is an arc of colors in the sky.,an_term,[strong] term:rainbow (term_word)
vocab,4190,strong,rainforest,,B2,A rainforest is a forest that is in a place where it rains very often.,an_term,[strong] term:rainforest (term_word)
vocab,4191,strong,raise,,A2,To raise means to lift or move something upward.,to_term,[strong] term:raise (term_word)
